HomeTeam,AwayTeam,FTR,HST,AST,HC,AC,HAS,HDS,AAS,ADS,Result
Monza,Roma,D,4.0,8.0,4.0,3.0,0.9129934210526316,1.4934867904786817,0.8297148835992676,0.9129934210526316,0
Milan,Cremonese,D,5.0,2.0,10.0,0.0,0.6522096608427543,0.1659518828451883,1.161663179916318,1.4348612538540597,0
Lazio,Sassuolo,H,5.0,2.0,1.0,2.0,0.7827373612823674,0.663843137254902,0.331921568627451,1.5654747225647347,1
Liverpool,Fulham,H,3.0,3.0,7.0,5.0,1.9566557107641742,1.6601307189542482,0.9960784313725489,0.6522185702547247,1
Salernitana,Fiorentina,D,3.0,3.0,2.0,3.0,1.4350379954816186,0.830326797385621,1.4945882352941178,1.1741219963031424,0
Juventus,Lecce,H,4.0,5.0,6.0,7.0,0.5216748768472906,0.497962382445141,0.16598746081504703,1.0433497536945813,1
Atalanta,Spezia,H,6.0,4.0,12.0,3.0,1.1736561345917111,1.3279707495429618,0.9959780621572212,0.9128436602379975,1
Ath Madrid,Cadiz,H,8.0,1.0,5.0,2.0,1.9555054336682387,0.8298094492299661,0.8298094492299661,0.6518351445560796,1
Girona,Mallorca,H,7.0,2.0,9.0,5.0,1.823842687423187,0.8298538622129437,1.1617954070981211,1.1724702990577633,1
Udinese,Napoli,D,3.0,4.0,2.0,6.0,1.6934070434070434,0.829898252021915,1.65979650404383,0.26052416052416055,0
Empoli,Bologna,H,3.0,3.0,2.0,5.0,0.2605527123848516,1.1619196661450182,1.327908189880021,0.7816581371545548,1
Brighton,Man United,H,6.0,5.0,8.0,6.0,2.474509001636661,0.9959843546284224,1.3279791395045633,0.7814238952536825,1
Sevilla,Espanol,H,6.0,3.0,9.0,0.0,0.7815095111474739,1.3283963494132986,1.1623468057366362,2.0840253630599306,1
Brighton,Man United,H,6.0,5.0,8.0,6.0,2.474039247751431,0.9960906958561375,1.3281209278081834,0.6510629599345871,1
Ath Bilbao,Betis,A,6.0,2.0,13.0,2.0,0.520907418761496,0.33213448006254886,0.6642689601250977,1.9534028203556102,-1
Vallecano,Valladolid,H,6.0,4.0,3.0,4.0,1.1724095646842427,0.9964564877540386,0.9964564877540386,1.5632127529123236,1
Sevilla,Espanol,H,6.0,3.0,9.0,0.0,0.9117875383043922,1.3286793435790571,1.3286793435790571,2.214341164453524,1
Ath Bilbao,Betis,A,6.0,2.0,13.0,2.0,0.5208656594528379,0.49815152304087473,0.8302525384014579,1.8230298080849325,-1
Vallecano,Valladolid,H,6.0,4.0,3.0,4.0,1.3025724785626787,0.8302967204580947,1.1624154086413325,1.0420579828501428,1
Udinese,Napoli,D,3.0,4.0,2.0,6.0,1.4326938775510205,0.8303408795212073,1.1624772313296903,0.390734693877551,0
Empoli,Bologna,H,3.0,3.0,2.0,5.0,0.6512956539481738,1.1625390218522373,1.1625390218522373,0.9118139155274433,1
Girona,Mallorca,H,7.0,2.0,9.0,5.0,1.8230831973898858,0.8304291287386216,0.8304291287386216,1.0417618270799347,1
Mainz,Schalke 04,A,4.0,10.0,7.0,6.0,1.4322869955156952,1.16266250650026,0.16609464378575145,1.692702812882185,-1
Leverkusen,FC Koln,A,4.0,5.0,9.0,2.0,1.5623471882640585,0.4980514419329696,2.1582229150428685,1.3019559902200488,-1
Leverkusen,FC Koln,A,4.0,5.0,9.0,2.0,1.4323080057038093,0.6639314463775643,2.3237600623214747,0.6510490935017315,-1
Mainz,Schalke 04,A,4.0,10.0,7.0,6.0,1.5626883910386964,1.4935375032442253,0.49784583441474173,1.8231364562118124,-1
Wolves,Aston Villa,H,2.0,3.0,5.0,6.0,1.1719055374592833,0.0,0.6634854771784232,0.6510586319218241,1
Tottenham,Crystal Palace,H,3.0,2.0,8.0,4.0,1.30225931202931,1.825155601659751,1.4933091286307054,0.651129656014655,1
Man City,Leeds,H,6.0,2.0,10.0,1.0,2.214082214082214,0.49792531120331945,0.8298755186721991,2.083842083842084,1
Bournemouth,Chelsea,A,4.0,5.0,7.0,7.0,1.0418226200162735,1.9918071039668133,0.8299196266528389,1.1720504475183076,-1
Nice,Rennes,H,4.0,4.0,4.0,7.0,0.3907260524710189,1.493160621761658,0.6636269430051813,1.0419361399227172,1
Werder Bremen,Bayern Munich,A,2.0,4.0,1.0,11.0,0.781378328928644,1.825071225071225,0.8295778295778296,1.0418377719048588,-1
M'gladbach,Bochum,H,9.0,3.0,11.0,3.0,0.7814634146341464,0.6635257571835361,0.9952886357753041,0.5209756097560976,1
Reims,Lille,H,4.0,5.0,4.0,7.0,0.39069483949613976,1.3274657002329797,0.6637328501164899,0.5209264526615197,1
Lens,Marseille,H,3.0,3.0,7.0,7.0,1.6931952061750966,0.33196997152472174,0.9959099145741651,0.3907373552711761,1
Freiburg,RB Leipzig,A,2.0,6.0,3.0,3.0,1.1721015228426397,0.49798136645962726,0.33198757763975156,0.6511675126903553,-1
Augsburg,Union Berlin,H,3.0,4.0,3.0,7.0,0.6513705583756345,1.4940232858990945,0.830012936610608,0.6513705583756345,1
Hoffenheim,Ein Frankfurt,H,5.0,6.0,1.0,11.0,1.1725943970767359,1.1623803363518757,0.3321086675291074,2.0846122614697524,1
Hertha,Stuttgart,H,3.0,4.0,3.0,5.0,0.6512477175897748,1.8266942576306262,1.3285049146404555,1.1722458916615948,1
Liverpool,Brentford,H,5.0,1.0,7.0,3.0,1.6930845670249444,1.3285751228342384,0.6642875614171192,0.6511863719326709,1
Nice,Rennes,H,4.0,4.0,4.0,7.0,0.5210056772100569,1.49511249030256,0.49837083010085337,1.302514193025142,1
Augsburg,Union Berlin,H,3.0,4.0,3.0,7.0,0.6511957843534658,1.3290589451913133,0.6645294725956566,0.6511957843534658,1
Werder Bremen,Bayern Munich,A,2.0,4.0,1.0,11.0,0.6512664640324215,1.6618407445708379,0.9971044467425026,0.91177304964539,-1
Milan,Lazio,H,3.0,0.0,6.0,4.0,0.7816045380875202,0.3322997416020672,1.6614987080103358,0.7816045380875202,1
Milan,Lazio,H,3.0,0.0,6.0,4.0,1.042041312272175,0.3324031007751938,1.3296124031007752,1.042041312272175,1
Freiburg,RB Leipzig,A,2.0,6.0,3.0,3.0,1.0419433198380568,0.4987596899224806,0.4987596899224806,0.5209716599190284,-1
M'gladbach,Bochum,H,9.0,3.0,11.0,3.0,0.7817004048582996,0.33252389563420304,0.6650477912684061,0.7817004048582996,1
Hoffenheim,Ein Frankfurt,H,5.0,6.0,1.0,11.0,1.1724403075677863,1.1641952983725135,0.4989408421596486,2.214609469850263,1
Hertha,Stuttgart,H,3.0,4.0,3.0,5.0,0.7813953488372092,1.8295454545454546,1.496900826446281,1.041860465116279,1
Roma,Inter,A,3.0,4.0,12.0,5.0,1.4324236911259352,0.3326620191066357,3.1602891815130385,0.13022033555690318,-1
Bournemouth,Chelsea,A,4.0,5.0,7.0,7.0,1.172346876895088,2.1618580645161294,0.831483870967742,1.172346876895088,-1
Tottenham,Crystal Palace,H,3.0,2.0,8.0,4.0,1.172473726758286,1.6621970087674058,0.6648788035069624,0.6513742926434923,1
Wolves,Aston Villa,H,2.0,3.0,5.0,6.0,1.1726005253586584,0.0,0.3325425477050026,0.6514447363103657,1
Liverpool,Brentford,H,5.0,1.0,7.0,3.0,1.4333333333333333,0.9979370809695718,0.6652913873130479,0.6515151515151515,1
Lens,Marseille,H,3.0,3.0,7.0,7.0,1.56380529186023,0.4991232594120681,0.8318720990201135,0.5212684306200768,1
Roma,Inter,A,3.0,4.0,12.0,5.0,1.042438925903493,0.6655323536994071,3.3276617684970353,0.0,-1
Cremonese,Spezia,H,4.0,8.0,3.0,13.0,0.6517262265293762,0.8317443957742849,1.1644421540839989,1.173107207752877,1
Man City,Leeds,H,6.0,2.0,10.0,1.0,2.085327951564077,0.4992012367946405,0.8320020613244008,1.824661957618567,1
Cremonese,Spezia,H,4.0,8.0,3.0,13.0,0.7819245511398023,0.33281813498196805,0.9984544049459041,1.3032075852330038,1
Reims,Lille,H,4.0,5.0,4.0,7.0,0.39092558983666065,0.9987635239567233,0.33292117465224114,0.6515426497277678,1
West Ham,Man United,H,4.0,4.0,5.0,6.0,0.912258064516129,2.164657393096342,0.9990726429675425,0.7819354838709677,1
Newcastle,Arsenal,A,5.0,6.0,9.0,4.0,2.606732513606128,0.6662545079855745,1.332509015971149,1.8247127595242894,-1
Lyon,Montpellier,H,8.0,6.0,3.0,5.0,1.1733924611973392,1.165705458290422,1.8318228630278064,0.6518847006651884,1
Nantes,Strasbourg,A,5.0,6.0,11.0,1.0,1.0422875553765607,1.8305041152263377,1.4976851851851853,1.0422875553765607,-1
Lorient,Brest,H,3.0,2.0,4.0,6.0,0.26065243656866693,0.3327506426735219,0.6655012853470438,0.5213048731373339,1
Auxerre,Clermont,D,4.0,4.0,2.0,2.0,0.9121980676328502,0.6655358519660756,1.49745566692367,0.521256038647343,0
Troyes,Paris SG,A,3.0,12.0,6.0,6.0,0.26065606761923926,1.3311408016443989,1.6639260020554985,0.39098410142885887,-1
Lyon,Montpellier,H,8.0,6.0,3.0,5.0,1.694446680080483,1.6631578947368422,2.3284210526315787,1.1730784708249498,1
Dortmund,Wolfsburg,H,10.0,3.0,10.0,6.0,2.3445226130653265,0.498589381892793,1.8281610669402413,0.7815075376884422,1
Troyes,Paris SG,A,3.0,12.0,6.0,6.0,0.1301345111423409,1.4962298025134648,1.828725314183124,0.39040353342702266,-1
Napoli,Fiorentina,H,3.0,3.0,0.0,5.0,0.2602970694500201,0.997027165556125,1.827883136852896,1.5617824167001204,1
Newcastle,Arsenal,A,5.0,6.0,9.0,4.0,2.3429259482239617,0.9973347001537672,1.329779600205023,1.5619506321493075,-1
Nantes,Strasbourg,A,5.0,6.0,11.0,1.0,1.041621513144692,1.6618852459016396,1.3295081967213116,0.520810756572346,-1
Lorient,Brest,H,3.0,2.0,4.0,6.0,0.26048565121412803,0.4984639016897081,0.4984639016897081,0.5209713024282561,1
West Ham,Man United,H,4.0,4.0,5.0,6.0,0.9116148445336008,1.3293063731763501,0.6646531865881751,0.9116148445336008,1
Angers,Monaco,A,3.0,6.0,4.0,3.0,0.6512234255916566,0.8310724340926542,0.997286920911185,1.3024468511833132,-1
Auxerre,Clermont,D,4.0,4.0,2.0,2.0,0.9118107078403849,0.8309030442568432,1.4956254796623178,0.39077601764587927,0
Ajaccio,Toulouse,D,2.0,5.0,4.0,7.0,0.0,1.3295140664961638,1.1633248081841432,0.6513632718524459,0
Torino,Monza,D,5.0,8.0,7.0,4.0,0.5212510024057739,1.1636828644501278,1.329923273657289,0.26062550120288697,0
Atalanta,Juventus,A,1.0,5.0,7.0,3.0,1.5639206253758267,1.3299923293275377,0.49874712349782657,0.7819603126879133,-1
Angers,Monaco,A,3.0,6.0,4.0,3.0,0.6518340348767289,0.9972910810120112,0.9972910810120112,1.4340348767288036,-1
Ajaccio,Toulouse,D,2.0,5.0,4.0,7.0,0.0,0.997088122605364,0.997088122605364,0.26076152304609224,0
Lecce,Verona,A,2.0,3.0,4.0,4.0,0.6521042084168337,0.6649297573435504,0.3324648786717752,0.39126252505010023,-1
Atalanta,Juventus,A,1.0,5.0,7.0,3.0,1.5655310621242484,1.3299284984678243,0.6649642492339122,0.5218436873747495,-1
Torino,Monza,D,5.0,8.0,7.0,4.0,0.65250501002004,1.1634507401735579,1.1634507401735579,0.13050100200400802,0
Napoli,Fiorentina,H,3.0,3.0,0.0,5.0,0.3915447806050892,0.3324317427915285,1.6621587139576421,1.69669404928872,1
Lecce,Verona,A,2.0,3.0,4.0,4.0,0.5221153846153846,0.49880071446797647,0.49880071446797647,0.2610576923076923,-1
Dortmund,Wolfsburg,H,10.0,3.0,10.0,6.0,2.3502403846153848,0.33255102040816326,1.6627551020408162,1.5668269230769232,1
Nott'm Forest,Southampton,H,4.0,5.0,2.0,11.0,0.9131652661064426,1.1642857142857144,1.3306122448979594,1.6958783513405362,1
Empoli,Salernitana,H,4.0,2.0,8.0,7.0,0.9127149140343861,1.3300025490695897,0.8312515931684935,0.6519392243102758,1
Udinese,Sampdoria,H,6.0,3.0,7.0,3.0,1.3037569944044765,0.6650356778797146,0.3325178389398573,1.9556354916067147,1
Brighton,Everton,A,5.0,5.0,15.0,1.0,2.21618058330004,0.4989296636085627,0.6652395514780837,0.7821813823411906,-1
Sassuolo,Bologna,D,2.0,3.0,4.0,4.0,0.9126423007789095,0.4984474420972257,0.9968948841944514,1.3037747153984423,0
Nott'm Forest,Southampton,H,4.0,5.0,2.0,11.0,1.3039137380191692,1.4954198473282443,1.827735368956743,2.086261980830671,1
Brighton,Everton,A,5.0,5.0,15.0,1.0,1.9549082202713488,0.8304093567251463,1.4947368421052634,0.6516360734237829,-1
Fulham,Leicester,H,7.0,9.0,2.0,7.0,0.7820466786355476,1.1614525139664804,0.829608938547486,1.303411131059246,1
Empoli,Salernitana,H,4.0,2.0,8.0,7.0,1.042008768433639,1.4926160872874905,0.8292311596041614,0.7815065763252291,1
Udinese,Sampdoria,H,6.0,3.0,7.0,3.0,1.302390438247012,0.33170979198376466,0.33170979198376466,1.8233466135458167,1
Fulham,Leicester,H,7.0,9.0,2.0,7.0,1.4324970131421746,1.4931506849315068,1.161339421613394,1.6929510155316607,1
Sassuolo,Bologna,D,2.0,3.0,4.0,4.0,0.9109608116172667,0.4974904942965779,0.8291508238276298,1.4315098468271334,0
Lazio,Lecce,D,6.0,4.0,2.0,3.0,0.7809069212410501,0.49751647237709073,0.33167764825139384,1.1713603818615752,0
FC Koln,Hertha,H,15.0,3.0,12.0,3.0,0.2602783300198807,0.6632218844984803,0.8290273556231004,1.9520874751491053,1
Mallorca,Cadiz,H,3.0,4.0,3.0,7.0,1.0403972194637539,0.6630886075949367,0.6630886075949367,1.3004965243296922,1
Lazio,Lecce,D,6.0,4.0,2.0,3.0,0.7803812549642574,0.6632911392405063,0.6632911392405063,1.300635424940429,0
Mallorca,Cadiz,H,3.0,4.0,3.0,7.0,1.1704644700277889,0.6631578947368422,0.3315789473684211,1.4305676855895197,1
Lens,Reims,H,6.0,3.0,0.0,14.0,1.5607858702123438,0.49752024291497976,0.49752024291497976,1.040523913474896,1
Lens,Reims,H,6.0,3.0,0.0,14.0,1.5606427296171395,0.497546167467746,0.16584872248924867,1.300535608014283,1
FC Koln,Hertha,H,15.0,3.0,12.0,3.0,0.910291493158834,0.9951441578148709,0.9951441578148709,2.470791195716835,1
Strasbourg,Nice,H,3.0,4.0,2.0,3.0,1.299524564183835,0.9949443882709808,0.4974721941354904,0.3898573692551505,1
Paris SG,Ajaccio,H,9.0,2.0,8.0,3.0,1.0395247524752476,1.492871587462083,0.497623862487361,1.819168316831683,1
Salernitana,Atalanta,H,4.0,3.0,5.0,3.0,1.6880712166172107,1.1614762386248736,1.4933265925176948,0.6492581602373887,1
Spezia,Milan,H,4.0,3.0,6.0,9.0,0.12986550632911392,1.8257330637007079,1.3278058645096056,0.5194620253164557,1
Sociedad,Girona,D,6.0,6.0,7.0,4.0,1.298536971134836,0.3320525783619818,0.6641051567239636,0.2597073942269672,0
Osasuna,Almeria,H,7.0,3.0,4.0,1.0,1.0387351778656129,1.4939363314805458,1.4939363314805458,1.558102766798419,1
Villarreal,Ath Bilbao,H,11.0,5.0,7.0,5.0,1.94706695634999,1.3280121242738065,1.3280121242738065,0.64902231878333,1
Real Madrid,Getafe,H,3.0,2.0,1.0,3.0,1.8160220994475136,1.162070707070707,0.33202020202020205,1.29715864246251,1
Salernitana,Atalanta,H,4.0,3.0,5.0,3.0,1.6864864864864864,0.9963636363636363,0.9963636363636363,0.6486486486486486,1
Real Madrid,Getafe,H,3.0,2.0,1.0,3.0,1.6866666666666668,0.6644444444444444,0.3322222222222222,1.1676923076923078,1
Villarreal,Ath Bilbao,H,11.0,5.0,7.0,5.0,2.46539144153027,1.163131313131313,1.163131313131313,1.1678169986196016,1
Osasuna,Almeria,H,7.0,3.0,4.0,1.0,1.1670212765957446,1.495531431456703,1.495531431456703,1.6856973995271867,1
Dortmund,M'gladbach,H,13.0,8.0,10.0,4.0,2.851899980311085,0.16617869762746088,0.6647147905098435,0.7777909037212049,1
Wolfsburg,Hoffenheim,H,3.0,2.0,3.0,7.0,1.0363493312352479,0.3322906155398588,0.6645812310797176,0.6477183320220299,1
Union Berlin,Freiburg,H,4.0,8.0,1.0,7.0,0.6476602438065278,0.3323076923076923,1.163076923076923,0.38859614628391664,1
Ein Frankfurt,Mainz,H,7.0,4.0,5.0,1.0,0.6473477406679764,0.8306024703806403,0.8306024703806403,1.0357563850687623,1
Bochum,Augsburg,H,8.0,2.0,7.0,7.0,0.776595326919301,2.4925636501134356,1.3293672800604992,1.2943255448655016,1
Bayern Munich,Schalke 04,H,14.0,0.0,4.0,3.0,1.2939560439560438,0.6645502645502646,0.9968253968253968,1.8115384615384613,1
Leeds,Newcastle,D,4.0,5.0,2.0,6.0,0.6464131713053705,3.1575711766187955,1.6618795666414714,1.1635437083496667,0
Aston Villa,Tottenham,H,4.0,2.0,8.0,3.0,1.2927115987460815,0.0,1.495391589020398,2.714694357366771,1
Chelsea,Nott'm Forest,D,6.0,2.0,2.0,5.0,0.25851938895417154,1.3293051359516617,0.9969788519637462,1.5511163337250293,0
Crystal Palace,Bournemouth,H,5.0,0.0,11.0,2.0,1.2924823805794832,1.1629089079013588,1.4951685958731757,0.5169929522317933,1
Man United,Wolves,H,9.0,0.0,11.0,7.0,0.9046575342465752,0.0,0.4985405133366884,2.1970254403131113,1
Southampton,Fulham,A,1.0,4.0,1.0,8.0,0.12922535211267608,1.6623049823855058,0.4986914947156518,0.6461267605633803,-1
Spezia,Milan,H,4.0,3.0,6.0,9.0,0.25852895148669797,1.6619718309859157,0.6647887323943663,0.7755868544600939,1
Sociedad,Girona,D,6.0,6.0,7.0,4.0,1.2925303089558076,0.664989939637827,0.9974849094567404,0.5170121235823231,0
Leeds,Newcastle,D,4.0,5.0,2.0,6.0,0.7754495699765441,2.659426847662142,1.6621417797888387,1.292415949960907,0
Inter,Sassuolo,H,3.0,5.0,1.0,5.0,0.7753810082063306,0.8309045226130654,0.16618090452261308,1.5507620164126612,1
Strasbourg,Nice,H,3.0,4.0,2.0,3.0,1.2916829363529871,0.9968859869412354,0.33229532898041186,0.5166731745411949,1
Paris SG,Ajaccio,H,9.0,2.0,8.0,3.0,1.67903981264637,1.3295831240582623,0.33239578101456557,2.1956674473067914,1
Dortmund,M'gladbach,H,13.0,8.0,10.0,4.0,3.2267498537726653,0.3324962330487192,0.9974886991461577,1.419769935659973,1
Wolfsburg,Hoffenheim,H,3.0,2.0,3.0,7.0,1.0318659914296846,0.166214859437751,0.498644578313253,0.7738994935722634,1
Inter,Sassuolo,H,3.0,5.0,1.0,5.0,1.2897196261682242,0.9973400250941028,0.33244667503136766,1.805607476635514,1
Ein Frankfurt,Mainz,H,7.0,4.0,5.0,1.0,0.902373540856031,0.6647604715324806,0.3323802357662403,1.4180155642023347,1
Bochum,Augsburg,H,8.0,2.0,7.0,7.0,0.9021193855726228,2.32736393278154,1.3299222473037373,1.4176161773284075,1
Union Berlin,Freiburg,H,4.0,8.0,1.0,7.0,0.7730275942479595,0.6648282777638507,1.3296565555277013,0.7730275942479595,1
Southampton,Fulham,A,1.0,4.0,1.0,8.0,0.0,1.329391130042596,0.332347782510649,0.5151067961165049,-1
Man United,Wolves,H,9.0,0.0,11.0,7.0,1.0305242718446603,0.0,0.3322814926120712,2.3186796116504853,1
Crystal Palace,Bournemouth,H,5.0,0.0,11.0,2.0,1.2880434782608696,0.9971450037565739,1.329526671675432,0.7728260869565218,1
Chelsea,Nott'm Forest,D,6.0,2.0,2.0,5.0,0.5151726814124952,1.6624092161282242,1.3299273729025796,1.5455180442374854,0
Aston Villa,Tottenham,H,4.0,2.0,8.0,3.0,1.2878200155159036,0.16620775969962454,1.4958698372966206,2.8332040341349884,1
Bayern Munich,Schalke 04,H,14.0,0.0,4.0,3.0,1.5452500969367973,0.3324324324324324,0.9972972972972972,2.317875145405196,1
Celta,Valencia,A,6.0,5.0,5.0,4.0,0.5146398140975987,0.665065065065065,1.1638638638638636,0.7719597211463981,-1
Elche,Ath Madrid,H,4.0,4.0,3.0,5.0,1.0293901258470475,1.3298649324662333,1.9947973986993497,0.9007163601161665,1
Espanol,Barcelona,A,7.0,5.0,4.0,3.0,0.3860627177700348,0.33256628314157083,0.9976988494247124,0.5147502903600465,-1
Brest,Auxerre,H,10.0,2.0,6.0,0.0,1.1580882352941178,0.16616691654172916,1.3293353323338333,0.7720588235294118,1
Montpellier,Lorient,D,4.0,3.0,11.0,5.0,0.7721416134648869,0.8310844577711144,1.495952023988006,1.4155929580189595,0
Rennes,Troyes,H,9.0,0.0,9.0,1.0,1.8018568665377175,0.8311266550087434,0.997351986010492,1.4157446808510639,1
Toulouse,Nantes,D,6.0,1.0,10.0,5.0,0.25728643216080405,1.330202348238821,0.49882588058955785,1.157788944723618,0
Valladolid,Sevilla,A,6.0,5.0,8.0,3.0,1.1581368380363355,2.162228328753435,1.3306020484636523,0.0,-1
Valladolid,Sevilla,A,6.0,5.0,8.0,3.0,0.7723231542327019,2.1612581128307538,1.4962556165751373,0.0,-1
RB Leipzig,Werder Bremen,H,7.0,2.0,3.0,2.0,1.030073444143796,1.1632327263656772,1.994113245198304,1.2875918051797448,1
Espanol,Barcelona,A,7.0,5.0,4.0,3.0,0.5149922720247295,0.6647381546134663,0.9971072319201993,0.7724884080370943,-1
Elche,Ath Madrid,H,4.0,4.0,3.0,5.0,1.1586326767091542,0.6642750373692078,1.6606875934230194,0.9011587485515643,1
Celta,Valencia,A,6.0,5.0,5.0,4.0,0.38625217223402203,0.6644743398106627,1.3289486796213255,0.6437536203900367,-1
Monaco,Lille,D,1.0,4.0,3.0,4.0,1.2876447876447876,2.159113545816733,0.3321713147410359,0.6438223938223938,0
Stuttgart,Leverkusen,D,1.0,3.0,7.0,3.0,1.2880308880308882,1.495219123505976,0.498406374501992,0.0,0
RB Leipzig,Werder Bremen,H,7.0,2.0,3.0,2.0,1.2881683072765877,0.8307194423699278,1.8275827732138412,1.2881683072765877,1
Juventus,Cremonese,H,7.0,2.0,7.0,0.0,0.6440285548909899,0.6646092583374813,0.8307615729218516,1.2880571097819797,1
Bologna,Roma,D,3.0,2.0,3.0,6.0,0.9015621986499517,0.6648083623693379,0.8310104529616724,1.0303567984570878,0
Monza,Napoli,H,4.0,7.0,6.0,10.0,1.030665380906461,1.3300149328023894,0.9975111996017919,0.3864995178399228,1
Fiorentina,Udinese,H,3.0,1.0,3.0,3.0,1.67468671679198,0.49890492782478846,0.0,1.4170426065162909,1
Verona,Torino,A,4.0,8.0,3.0,4.0,0.7728656773944883,2.4952712792434046,1.1644599303135887,0.12881094623241474,-1
Stuttgart,Leverkusen,D,1.0,3.0,7.0,3.0,1.4173443823472731,1.4972381189350583,0.16635979099278428,0.12884948930429757,0
Marseille,Angers,H,6.0,1.0,7.0,0.0,1.417495183044316,0.8318407960199005,0.9982089552238805,1.9329479768786129,1
Clermont,Lyon,H,6.0,4.0,5.0,2.0,1.0306181398035819,0.49912956975876643,1.4973887092762994,0.5153090699017909,1
Rennes,Troyes,H,9.0,0.0,9.0,1.0,2.3186910490856594,0.6655395325708603,0.9983092988562903,1.8034263715110683,1
Arsenal,Brighton,A,2.0,6.0,5.0,2.0,2.0600884785535682,1.4979114868224765,1.1650422675285927,1.28755529909598,-1
Brentford,West Ham,H,10.0,4.0,7.0,5.0,0.9015579919215233,0.9981614906832297,1.6636024844720496,1.8031159838430466,1
Marseille,Angers,H,6.0,1.0,7.0,0.0,1.6741780426840993,0.8320496894409938,1.1648695652173913,1.9317438954047297,1
Monaco,Lille,D,1.0,4.0,3.0,4.0,0.7724827056110684,1.6641828117237956,0.3328365623447591,0.5149884704073789,0
Toulouse,Nantes,D,6.0,1.0,10.0,5.0,0.25757109915449655,0.9988077496274217,0.3329359165424739,1.0302843966179862,0
Montpellier,Lorient,D,4.0,3.0,11.0,5.0,0.644119907763259,0.8325881768504719,1.4986587183308495,1.1594158339738663,0
Brest,Auxerre,H,10.0,2.0,6.0,0.0,0.9018635926993275,0.0,1.332207598708716,0.6441882804995197,1
Clermont,Lyon,H,6.0,4.0,5.0,2.0,1.0308106031502113,0.4997268438043208,1.4991805314129625,0.7731079523626585,1
Verona,Torino,A,4.0,8.0,3.0,4.0,0.5153609831029187,2.49875868917577,1.1660873882820257,0.0,-1
Everton,Man City,A,3.0,4.0,8.0,6.0,0.6443932411674348,2.4988830975428145,2.165698684537106,0.5155145929339479,-1
Arsenal,Brighton,A,2.0,6.0,5.0,2.0,1.547004608294931,1.8316964285714288,1.4986607142857145,1.0313364055299539,-1
Monza,Napoli,H,4.0,7.0,6.0,10.0,1.2895545314900154,0.9986617100371746,0.6657744733581165,0.5158218125960062,1
Bologna,Roma,D,3.0,2.0,3.0,6.0,0.5157773512476008,0.6659727385377944,0.6659727385377944,1.0315547024952016,0
Juventus,Cremonese,H,7.0,2.0,7.0,0.0,0.7738963531669865,0.6661710037174721,0.33308550185873603,1.289827255278311,1
Everton,Man City,A,3.0,4.0,8.0,6.0,0.515886415963162,2.8320693928128873,2.4988847583643126,0.515886415963162,-1
Brentford,West Ham,H,10.0,4.0,7.0,5.0,1.03207981580967,0.6660723130262507,0.9991084695393759,2.06415963161934,1
Fiorentina,Udinese,H,3.0,1.0,3.0,3.0,1.8059838895281932,0.3331352154531947,0.0,1.2899884925201381,1
